date,max_dew_point_v,max_dew_point_s,max_dew_point_c,max_dew_point_d,max_relative_humidity_v,max_relative_humidity_s,max_relative_humidity_c,max_relative_humidity_d,max_temperature_v,max_temperature_s,max_temperature_c,max_temperature_d,max_wind_speed_v,max_wind_speed_s,max_wind_speed_c,max_wind_speed_d,min_dew_point_v,min_dew_point_s,min_dew_point_c,min_dew_point_d,min_relative_humidity_v,min_relative_humidity_s,min_relative_humidity_c,min_relative_humidity_d,min_temperature_v,min_temperature_s,min_temperature_c,min_temperature_d,min_wind_speed_v,min_wind_speed_s,min_wind_speed_c,min_wind_speed_d,precipitation_v,precipitation_s,precipitation_c,precipitation_d,rain_v,rain_s,rain_c,rain_d,snow_v,snow_s,snow_c,snow_d,snow_on_ground_v,snow_on_ground_s,snow_on_ground_c,snow_on_ground_d,solar_radiation_v,solar_radiation_s,solar_radiation_c,solar_radiation_d
2010-06-01,13.51,1.62,30,"1980-06-01 2009-06-01",89.99,3.37,30,"1980-06-01 2009-06-01",23.02,2.22,30,"1980-06-01 2009-06-01",28.86,2.14,30,"1980-06-01 2009-06-01",7.44,1.89,30,"1980-06-01 2009-06-01",47.59,6.09,30,"1980-06-01 2009-06-01",10.44,1.76,30,"1980-06-01 2009-06-01",5.04,1.18,30,"1980-06-01 2009-06-01",87.91,46.72,30,"1980-06-01 2009-06-01",87.79,47.88,28,"1980-06-01 2007-06-01",0,0,28,"1980-06-01 2007-06-01",0,0,28,"1980-06-01 2007-06-01",,,,
2010-05-01,6.84,2.27,30,"1980-05-01 2009-05-01",84.93,5.38,30,"1980-05-01 2009-05-01",18.46,2.48,30,"1980-05-01 2009-05-01",31.19,2.54,30,"1980-05-01 2009-05-01",-0.26,2.48,30,"1980-05-01 2009-05-01",39.72,6.25,30,"1980-05-01 2009-05-01",4.25,2.41,30,"1980-05-01 2009-05-01",6.16,1.38,30,"1980-05-01 2009-05-01",52.18,28.29,30,"1980-05-01 2009-05-01",49.67,29.35,29,"1980-05-01 2008-05-01",0.64,1.92,29,"1980-05-01 2008-05-01",0.1,0.16,30,"1980-05-01 2009-05-01",,,,
2010-04-01,0.77,1.9,30,"1980-04-01 2009-04-01",85.3,4.58,30,"1980-04-01 2009-04-01",10.78,3.32,30,"1980-04-01 2009-04-01",30.57,2.27,30,"1980-04-01 2009-04-01",-6.05,2.07,30,"1980-04-01 2009-04-01",43.35,8.59,30,"1980-04-01 2009-04-01",-2.13,2.22,30,"1980-04-01 2009-04-01",6.83,1.6,30,"1980-04-01 2009-04-01",26.33,24.67,30,"1980-04-01 2009-04-01",18.35,18.67,30,"1980-04-01 2009-04-01",8.13,11.01,30,"1980-04-01 2009-04-01",1.3,3.97,30,"1980-04-01 2009-04-01",,,,
2010-03-01,-5.73,2.65,30,"1980-03-01 2009-03-01",88.1,4.95,30,"1980-03-01 2009-03-01",-1.18,2.9,30,"1980-03-01 2009-03-01",29.57,3.36,30,"1980-03-01 2009-03-01",-13.77,3.34,30,"1980-03-01 2009-03-01",62.42,6.16,30,"1980-03-01 2009-03-01",-11.17,3.21,30,"1980-03-01 2009-03-01",6.59,1.64,30,"1980-03-01 2009-03-01",23.74,14.28,30,"1980-03-01 2009-03-01",9.86,10.92,30,"1980-03-01 2009-03-01",15.21,10.31,30,"1980-03-01 2009-03-01",12.7,12.91,29,"1980-03-01 2009-03-01",,,,
2010-02-01,-12.18,4.16,30,"1980-02-01 2009-02-01",84.83,6.66,30,"1980-02-01 2009-02-01",-8.47,3.54,30,"1980-02-01 2009-02-01",28.36,3.15,30,"1980-02-01 2009-02-01",-21.51,5.22,30,"1980-02-01 2009-02-01",65.69,6.6,30,"1980-02-01 2009-02-01",-18.64,4.53,30,"1980-02-01 2009-02-01",5.96,1.55,30,"1980-02-01 2009-02-01",12.69,9.86,30,"1980-02-01 2009-02-01",2.09,5.18,30,"1980-02-01 2009-02-01",12.65,8.84,30,"1980-02-01 2009-02-01",19.6,11.99,29,"1980-02-01 2009-02-01",,,,
2010-01-01,-15.01,4.11,30,"1980-01-01 2009-01-01",83.81,4.92,30,"1980-01-01 2009-01-01",-11.62,3.75,30,"1980-01-01 2009-01-01",29.29,3.19,30,"1980-01-01 2009-01-01",-24.59,4.42,30,"1980-01-01 2009-01-01",67.1,4.6,30,"1980-01-01 2009-01-01",-21.73,4.06,30,"1980-01-01 2009-01-01",6.32,1.12,30,"1980-01-01 2009-01-01",17.59,11.63,30,"1980-01-01 2009-01-01",0.16,0.23,30,"1980-01-01 2009-01-01",21.13,13.3,30,"1980-01-01 2009-01-01",18.3,12.08,28,"1980-01-01 2009-01-01",,,,
2009-12-01,-11.88,4.2,30,"1979-12-01 2008-12-01",86.35,4.77,30,"1979-12-01 2008-12-01",-8.77,3.99,30,"1979-12-01 2008-12-01",28.95,3.48,30,"1979-12-01 2008-12-01",-20.6,4.96,30,"1979-12-01 2008-12-01",69.73,4.99,30,"1979-12-01 2008-12-01",-18.13,4.49,30,"1979-12-01 2008-12-01",6.5,1.27,30,"1979-12-01 2008-12-01",19.11,10.05,30,"1979-12-01 2008-12-01",1.56,4.21,30,"1979-12-01 2008-12-01",21.44,11.78,30,"1979-12-01 2008-12-01",10.4,9.06,29,"1979-12-01 2008-12-01",,,,
2009-11-01,-4.34,2.67,30,"1979-11-01 2008-11-01",90.86,3.02,30,"1979-11-01 2008-11-01",-0.51,3.49,30,"1979-11-01 2008-11-01",29.19,3.26,30,"1979-11-01 2008-11-01",-11.15,3.36,30,"1979-11-01 2008-11-01",67.75,6.91,30,"1979-11-01 2008-11-01",-9.18,3.33,30,"1979-11-01 2008-11-01",6.73,1.46,30,"1979-11-01 2008-11-01",23.3,16.83,30,"1979-11-01 2008-11-01",6.46,11.17,30,"1979-11-01 2008-11-01",17.69,15.19,30,"1979-11-01 2008-11-01",4.1,5.32,29,"1979-11-01 2008-11-01",,,,
2009-10-01,3.54,1.92,30,"1979-10-01 2008-10-01",90.51,3.4,30,"1979-10-01 2008-10-01",10.33,1.77,30,"1979-10-01 2008-10-01",30.4,3.07,30,"1979-10-01 2008-10-01",-2.85,2.19,30,"1979-10-01 2008-10-01",55.09,5.71,30,"1979-10-01 2008-10-01",-0.53,1.85,30,"1979-10-01 2008-10-01",6.45,1.53,30,"1979-10-01 2008-10-01",37.09,24.25,30,"1979-10-01 2008-10-01",32.21,24.72,29,"1979-10-01 2007-10-01",4.34,5.7,29,"1979-10-01 2007-10-01",0.2,0.31,29,"1979-10-01 2007-10-01",,,,
2009-09-01,10.34,1.28,30,"1979-09-01 2008-09-01",91.63,2.74,30,"1979-09-01 2008-09-01",18.85,1.65,30,"1979-09-01 2008-09-01",29.24,3.37,30,"1979-09-01 2008-09-01",4.03,1.34,30,"1979-09-01 2008-09-01",49.71,3.56,30,"1979-09-01 2008-09-01",6.26,0.96,30,"1979-09-01 2008-09-01",5.54,0.94,30,"1979-09-01 2008-09-01",47.19,21.8,30,"1979-09-01 2008-09-01",45.91,21.28,29,"1979-09-01 2007-09-01",0.24,1.2,29,"1979-09-01 2007-09-01",0,0.01,29,"1979-09-01 2007-09-01",,,,
2009-08-01,15.32,1.08,30,"1979-08-01 2008-08-01",91.59,3.36,30,"1979-08-01 2008-08-01",25.08,2.26,30,"1979-08-01 2008-08-01",27.2,2.24,30,"1979-08-01 2008-08-01",9.62,1.18,30,"1979-08-01 2008-08-01",47.57,5.64,30,"1979-08-01 2008-08-01",11.92,1.5,30,"1979-08-01 2008-08-01",4.83,1.17,30,"1979-08-01 2008-08-01",76.42,43.83,30,"1979-08-01 2008-08-01",75.56,44.33,29,"1979-08-01 2007-08-01",0,0,29,"1979-08-01 2007-08-01",0,0.04,29,"1979-08-01 2007-08-01",,,,
2009-07-01,16.78,1,30,"1979-07-01 2008-07-01",92.14,2.99,30,"1979-07-01 2008-07-01",25.82,1.72,30,"1979-07-01 2008-07-01",26.15,2.27,30,"1979-07-01 2008-07-01",11.21,1.01,30,"1979-07-01 2008-07-01",50.11,5.45,30,"1979-07-01 2008-07-01",13.3,1.17,30,"1979-07-01 2008-07-01",4.24,1.16,30,"1979-07-01 2008-07-01",73.95,46.21,30,"1979-07-01 2008-07-01",74.95,46.87,29,"1979-07-01 2007-07-01",0,0,29,"1979-07-01 2007-07-01",0,0,29,"1979-07-01 2007-07-01",,,,
2009-06-01,13.46,1.68,30,"1979-06-01 2008-06-01",89.72,3.51,30,"1979-06-01 2008-06-01",23.05,2.21,30,"1979-06-01 2008-06-01",28.92,2.15,30,"1979-06-01 2008-06-01",7.4,1.94,30,"1979-06-01 2008-06-01",47.38,6.29,30,"1979-06-01 2008-06-01",10.45,1.75,30,"1979-06-01 2008-06-01",4.99,1.18,30,"1979-06-01 2008-06-01",87.94,46.7,30,"1979-06-01 2008-06-01",87.01,47.23,29,"1979-06-01 2007-06-01",0,0,29,"1979-06-01 2007-06-01",0,0,29,"1979-06-01 2007-06-01",,,,
2009-05-01,6.83,2.28,30,"1979-05-01 2008-05-01",85.01,5.45,30,"1979-05-01 2008-05-01",18.39,2.61,30,"1979-05-01 2008-05-01",31.19,2.54,30,"1979-05-01 2008-05-01",-0.22,2.45,30,"1979-05-01 2008-05-01",39.99,6.5,30,"1979-05-01 2008-05-01",4.27,2.38,30,"1979-05-01 2008-05-01",6.16,1.38,30,"1979-05-01 2008-05-01",53.16,29.16,30,"1979-05-01 2008-05-01",50.76,29.46,30,"1979-05-01 2008-05-01",0.9,2.34,30,"1979-05-01 2008-05-01",0,0.1,30,"1979-05-01 2008-05-01",,,,
2009-04-01,0.63,1.93,30,"1979-04-01 2008-04-01",85.21,4.43,30,"1979-04-01 2008-04-01",10.64,3.51,30,"1979-04-01 2008-04-01",30.56,2.27,30,"1979-04-01 2008-04-01",-6.18,2.08,30,"1979-04-01 2008-04-01",43.47,8.78,30,"1979-04-01 2008-04-01",-2.24,2.28,30,"1979-04-01 2008-04-01",6.82,1.61,30,"1979-04-01 2008-04-01",27.89,26.08,30,"1979-04-01 2008-04-01",19.17,19.39,30,"1979-04-01 2008-04-01",8.8,11.26,30,"1979-04-01 2008-04-01",1.7,4.57,30,"1979-04-01 2008-04-01",,,,
2009-03-01,-5.78,2.67,30,"1979-03-01 2008-03-01",88.04,4.91,30,"1979-03-01 2008-03-01",-1.25,2.97,30,"1979-03-01 2008-03-01",29.62,3.42,30,"1979-03-01 2008-03-01",-13.85,3.38,30,"1979-03-01 2008-03-01",62.56,6.33,30,"1979-03-01 2008-03-01",-11.23,3.26,30,"1979-03-01 2008-03-01",6.53,1.58,30,"1979-03-01 2008-03-01",24.17,14.72,30,"1979-03-01 2008-03-01",9.74,10.92,30,"1979-03-01 2008-03-01",15.21,10.31,30,"1979-03-01 2008-03-01",13.4,13.37,29,"1979-03-01 2008-03-01",,,,
2009-02-01,-12.42,4.38,30,"1979-02-01 2008-02-01",84.79,6.63,30,"1979-02-01 2008-02-01",-8.7,3.84,30,"1979-02-01 2008-02-01",28.42,3.18,30,"1979-02-01 2008-02-01",-21.75,5.38,30,"1979-02-01 2008-02-01",65.59,6.54,30,"1979-02-01 2008-02-01",-18.9,4.79,30,"1979-02-01 2008-02-01",5.9,1.57,30,"1979-02-01 2008-02-01",12.59,9.76,30,"1979-02-01 2008-02-01",1.59,4.6,30,"1979-02-01 2008-02-01",12.88,8.97,30,"1979-02-01 2008-02-01",20.4,12.5,29,"1979-02-01 2008-02-01",,,,
2009-01-01,-15.11,4.22,30,"1979-01-01 2008-01-01",84.05,4.96,30,"1979-01-01 2008-01-01",-11.73,3.89,30,"1979-01-01 2008-01-01",29.07,3.51,30,"1979-01-01 2008-01-01",-24.61,4.43,30,"1979-01-01 2008-01-01",67.27,4.62,30,"1979-01-01 2008-01-01",-21.79,4.12,30,"1979-01-01 2008-01-01",6.28,1.14,30,"1979-01-01 2008-01-01",17.54,11.66,30,"1979-01-01 2008-01-01",0.16,0.23,30,"1979-01-01 2008-01-01",20.76,13.47,30,"1979-01-01 2008-01-01",18.7,12.36,28,"1979-01-01 2008-01-01",,,,
2008-12-01,-11.81,4.11,30,"1978-12-01 2007-12-01",86.57,4.74,30,"1978-12-01 2007-12-01",-8.71,3.91,30,"1978-12-01 2007-12-01",28.68,3.7,30,"1978-12-01 2007-12-01",-20.53,4.89,30,"1978-12-01 2007-12-01",69.75,4.98,30,"1978-12-01 2007-12-01",-18.08,4.44,30,"1978-12-01 2007-12-01",6.43,1.29,30,"1978-12-01 2007-12-01",19.45,9.94,30,"1978-12-01 2007-12-01",1.56,4.21,30,"1978-12-01 2007-12-01",20.91,11.46,30,"1978-12-01 2007-12-01",10.8,9.36,29,"1978-12-01 2007-12-01",,,,
2008-11-01,-4.55,2.75,30,"1978-11-01 2007-11-01",90.46,3.06,30,"1978-11-01 2007-11-01",-0.61,3.52,30,"1978-11-01 2007-11-01",29.08,3.25,30,"1978-11-01 2007-11-01",-11.41,3.5,30,"1978-11-01 2007-11-01",67.07,6.49,30,"1978-11-01 2007-11-01",-9.35,3.43,30,"1978-11-01 2007-11-01",6.64,1.47,30,"1978-11-01 2007-11-01",23.57,17.07,30,"1978-11-01 2007-11-01",6.73,11.1,30,"1978-11-01 2007-11-01",18.41,15.55,30,"1978-11-01 2007-11-01",4.3,5.41,29,"1978-11-01 2007-11-01",,,,
2008-10-01,3.48,1.88,30,"1978-10-01 2007-10-01",90.43,3.39,30,"1978-10-01 2007-10-01",10.33,1.77,30,"1978-10-01 2007-10-01",30.44,3.09,30,"1978-10-01 2007-10-01",-2.89,2.17,30,"1978-10-01 2007-10-01",54.92,5.74,30,"1978-10-01 2007-10-01",-0.54,1.84,30,"1978-10-01 2007-10-01",6.33,1.56,30,"1978-10-01 2007-10-01",35.69,24.55,30,"1978-10-01 2007-10-01",31.45,24.64,30,"1978-10-01 2007-10-01",4.22,5.64,30,"1978-10-01 2007-10-01",0.2,0.31,30,"1978-10-01 2007-10-01",,,,
2008-09-01,10.33,1.28,30,"1978-09-01 2007-09-01",91.57,2.71,30,"1978-09-01 2007-09-01",18.91,1.68,30,"1978-09-01 2007-09-01",29.37,3.37,30,"1978-09-01 2007-09-01",4.04,1.35,30,"1978-09-01 2007-09-01",49.46,3.51,30,"1978-09-01 2007-09-01",6.31,1.05,30,"1978-09-01 2007-09-01",5.52,0.93,30,"1978-09-01 2007-09-01",47.37,22.06,30,"1978-09-01 2007-09-01",47.13,21.93,30,"1978-09-01 2007-09-01",0.23,1.18,30,"1978-09-01 2007-09-01",0,0.01,30,"1978-09-01 2007-09-01",,,,
2008-08-01,15.23,1.09,30,"1978-08-01 2007-08-01",91.47,3.34,30,"1978-08-01 2007-08-01",25.02,2.26,30,"1978-08-01 2007-08-01",27.23,2.27,30,"1978-08-01 2007-08-01",9.5,1.2,30,"1978-08-01 2007-08-01",47.46,5.67,30,"1978-08-01 2007-08-01",11.84,1.51,30,"1978-08-01 2007-08-01",4.74,1.16,30,"1978-08-01 2007-08-01",73.66,44.78,30,"1978-08-01 2007-08-01",73.66,44.78,30,"1978-08-01 2007-08-01",0,0,30,"1978-08-01 2007-08-01",0,0.04,30,"1978-08-01 2007-08-01",,,,
2008-07-01,16.78,1.01,30,"1978-07-01 2007-07-01",92.07,2.97,30,"1978-07-01 2007-07-01",25.83,1.7,30,"1978-07-01 2007-07-01",26.14,2.26,30,"1978-07-01 2007-07-01",11.18,1.03,30,"1978-07-01 2007-07-01",49.95,5.4,30,"1978-07-01 2007-07-01",13.33,1.15,30,"1978-07-01 2007-07-01",4.19,1.17,30,"1978-07-01 2007-07-01",74.17,46.13,30,"1978-07-01 2007-07-01",74.47,46.16,30,"1978-07-01 2007-07-01",0,0,30,"1978-07-01 2007-07-01",0,0,30,"1978-07-01 2007-07-01",,,,
2008-06-01,13.48,1.67,30,"1978-06-01 2007-06-01",89.54,3.4,30,"1978-06-01 2007-06-01",23.07,2.2,30,"1978-06-01 2007-06-01",28.93,2.16,30,"1978-06-01 2007-06-01",7.34,1.98,30,"1978-06-01 2007-06-01",47.27,6.35,30,"1978-06-01 2007-06-01",10.47,1.73,30,"1978-06-01 2007-06-01",4.98,1.19,30,"1978-06-01 2007-06-01",85.83,46.87,30,"1978-06-01 2007-06-01",85.83,46.87,30,"1978-06-01 2007-06-01",0,0,30,"1978-06-01 2007-06-01",0,0,30,"1978-06-01 2007-06-01",,,,
2008-05-01,6.99,2.2,30,"1978-05-01 2007-05-01",84.84,5.5,30,"1978-05-01 2007-05-01",18.57,2.63,30,"1978-05-01 2007-05-01",31.18,2.54,30,"1978-05-01 2007-05-01",-0.06,2.41,30,"1978-05-01 2007-05-01",40,6.49,30,"1978-05-01 2007-05-01",4.51,2.35,30,"1978-05-01 2007-05-01",6.31,1.46,30,"1978-05-01 2007-05-01",55.73,31.67,30,"1978-05-01 2007-05-01",54.85,30.61,30,"1978-05-01 2007-05-01",0.79,2.3,30,"1978-05-01 2007-05-01",0,0.08,30,"1978-05-01 2007-05-01",,,,
2008-04-01,0.67,1.91,30,"1978-04-01 2007-04-01",85.22,4.43,30,"1978-04-01 2007-04-01",10.6,3.53,30,"1978-04-01 2007-04-01",30.59,2.29,30,"1978-04-01 2007-04-01",-6.15,2.07,30,"1978-04-01 2007-04-01",43.75,8.74,30,"1978-04-01 2007-04-01",-2.19,2.27,30,"1978-04-01 2007-04-01",6.84,1.62,30,"1978-04-01 2007-04-01",28.04,26.04,30,"1978-04-01 2007-04-01",19.21,19.39,30,"1978-04-01 2007-04-01",8.71,11.29,30,"1978-04-01 2007-04-01",1.7,4.57,30,"1978-04-01 2007-04-01",,,,
2008-03-01,-5.78,2.67,30,"1978-03-01 2007-03-01",87.92,4.83,30,"1978-03-01 2007-03-01",-1.22,2.95,30,"1978-03-01 2007-03-01",29.49,3.36,30,"1978-03-01 2007-03-01",-13.86,3.38,30,"1978-03-01 2007-03-01",62.59,6.34,30,"1978-03-01 2007-03-01",-11.23,3.26,30,"1978-03-01 2007-03-01",6.54,1.58,30,"1978-03-01 2007-03-01",23.97,14.85,30,"1978-03-01 2007-03-01",10.01,10.77,30,"1978-03-01 2007-03-01",14.75,10.52,30,"1978-03-01 2007-03-01",13.1,13.29,29,"1978-03-01 2007-03-01",,,,
2008-02-01,-12.43,4.38,30,"1978-02-01 2007-02-01",84.75,6.61,30,"1978-02-01 2007-02-01",-8.71,3.84,30,"1978-02-01 2007-02-01",28.16,3.18,30,"1978-02-01 2007-02-01",-21.68,5.33,30,"1978-02-01 2007-02-01",65.83,6.59,30,"1978-02-01 2007-02-01",-18.86,4.74,30,"1978-02-01 2007-02-01",5.95,1.6,30,"1978-02-01 2007-02-01",12.66,9.72,30,"1978-02-01 2007-02-01",1.59,4.6,30,"1978-02-01 2007-02-01",12.46,8.85,30,"1978-02-01 2007-02-01",20.3,12.51,29,"1978-02-01 2007-02-01",,,,
2008-01-01,-15.29,4.3,30,"1978-01-01 2007-01-01",83.97,4.93,30,"1978-01-01 2007-01-01",-11.9,3.99,30,"1978-01-01 2007-01-01",28.9,3.49,30,"1978-01-01 2007-01-01",-24.7,4.47,30,"1978-01-01 2007-01-01",67.3,4.64,30,"1978-01-01 2007-01-01",-21.88,4.16,30,"1978-01-01 2007-01-01",6.36,1.25,30,"1978-01-01 2007-01-01",17.75,11.48,30,"1978-01-01 2007-01-01",0.16,0.23,30,"1978-01-01 2007-01-01",20.99,13.23,30,"1978-01-01 2007-01-01",18.6,12.35,28,"1978-01-01 2007-01-01",,,,
2007-12-01,-11.94,4.16,30,"1977-12-01 2006-12-01",86.36,4.5,30,"1977-12-01 2006-12-01",-8.81,3.99,30,"1977-12-01 2006-12-01",28.53,3.73,30,"1977-12-01 2006-12-01",-20.61,4.92,30,"1977-12-01 2006-12-01",69.55,4.63,30,"1977-12-01 2006-12-01",-18.13,4.47,30,"1977-12-01 2006-12-01",6.42,1.28,30,"1977-12-01 2006-12-01",19.64,9.87,30,"1977-12-01 2006-12-01",1.61,4.2,30,"1977-12-01 2006-12-01",20.14,10.8,30,"1977-12-01 2006-12-01",10.9,9.39,29,"1977-12-01 2006-12-01",,,,
2007-11-01,-4.59,2.74,30,"1977-11-01 2006-11-01",90.29,2.97,30,"1977-11-01 2006-11-01",-0.64,3.51,30,"1977-11-01 2006-11-01",29.08,3.25,30,"1977-11-01 2006-11-01",-11.45,3.49,30,"1977-11-01 2006-11-01",67.08,6.49,30,"1977-11-01 2006-11-01",-9.37,3.43,30,"1977-11-01 2006-11-01",6.63,1.47,30,"1977-11-01 2006-11-01",24.13,16.94,30,"1977-11-01 2006-11-01",6.74,11.1,30,"1977-11-01 2006-11-01",18.98,15.59,30,"1977-11-01 2006-11-01",4.4,5.39,29,"1977-11-01 2006-11-01",,,,
2007-10-01,3.42,1.84,30,"1977-10-01 2006-10-01",90.26,3.34,30,"1977-10-01 2006-10-01",10.38,1.85,30,"1977-10-01 2006-10-01",30.38,3.11,30,"1977-10-01 2006-10-01",-2.94,2.12,30,"1977-10-01 2006-10-01",54.33,5.92,30,"1977-10-01 2006-10-01",-0.52,1.86,30,"1977-10-01 2006-10-01",6.4,1.59,30,"1977-10-01 2006-10-01",35.11,24.47,30,"1977-10-01 2006-10-01",30.87,24.46,30,"1977-10-01 2006-10-01",4.22,5.64,30,"1977-10-01 2006-10-01",0.2,0.31,30,"1977-10-01 2006-10-01",,,,
2007-09-01,10.33,1.27,30,"1977-09-01 2006-09-01",91.74,2.74,30,"1977-09-01 2006-09-01",18.8,1.72,30,"1977-09-01 2006-09-01",29.16,3.37,30,"1977-09-01 2006-09-01",4.11,1.38,30,"1977-09-01 2006-09-01",49.78,3.91,30,"1977-09-01 2006-09-01",6.37,1.1,30,"1977-09-01 2006-09-01",5.53,0.94,30,"1977-09-01 2006-09-01",51.16,28.39,30,"1977-09-01 2006-09-01",50.92,28.32,30,"1977-09-01 2006-09-01",0.23,1.18,30,"1977-09-01 2006-09-01",0,0.01,30,"1977-09-01 2006-09-01",,,,
2007-08-01,15.16,1.21,30,"1977-08-01 2006-08-01",91.6,3.37,30,"1977-08-01 2006-08-01",24.9,2.38,30,"1977-08-01 2006-08-01",27.12,2.24,30,"1977-08-01 2006-08-01",9.41,1.4,30,"1977-08-01 2006-08-01",47.46,5.67,30,"1977-08-01 2006-08-01",11.76,1.64,30,"1977-08-01 2006-08-01",4.65,1.17,30,"1977-08-01 2006-08-01",75.74,44.01,30,"1977-08-01 2006-08-01",75.74,44.01,30,"1977-08-01 2006-08-01",0,0,30,"1977-08-01 2006-08-01",0,0.04,30,"1977-08-01 2006-08-01",,,,
2007-07-01,16.72,0.99,30,"1977-07-01 2006-07-01",92.11,2.96,30,"1977-07-01 2006-07-01",25.77,1.67,30,"1977-07-01 2006-07-01",26.22,2.28,30,"1977-07-01 2006-07-01",11.09,1.02,30,"1977-07-01 2006-07-01",49.88,5.42,30,"1977-07-01 2006-07-01",13.29,1.15,30,"1977-07-01 2006-07-01",4.13,1.14,30,"1977-07-01 2006-07-01",75,46.1,30,"1977-07-01 2006-07-01",75.3,46.12,30,"1977-07-01 2006-07-01",0,0,30,"1977-07-01 2006-07-01",0,0,30,"1977-07-01 2006-07-01",,,,
2007-06-01,13.43,1.64,30,"1977-06-01 2006-06-01",89.49,3.36,30,"1977-06-01 2006-06-01",23.03,2.21,30,"1977-06-01 2006-06-01",29.01,2.22,30,"1977-06-01 2006-06-01",7.32,1.97,30,"1977-06-01 2006-06-01",47.2,6.29,30,"1977-06-01 2006-06-01",10.48,1.74,30,"1977-06-01 2006-06-01",5.04,1.22,30,"1977-06-01 2006-06-01",84.64,46.33,30,"1977-06-01 2006-06-01",84.64,46.33,30,"1977-06-01 2006-06-01",0,0,30,"1977-06-01 2006-06-01",0,0,30,"1977-06-01 2006-06-01",,,,
2007-05-01,7.12,2.4,30,"1977-05-01 2006-05-01",84.78,5.5,30,"1977-05-01 2006-05-01",18.78,2.82,30,"1977-05-01 2006-05-01",31.31,2.73,30,"1977-05-01 2006-05-01",0.02,2.54,30,"1977-05-01 2006-05-01",39.67,6.21,30,"1977-05-01 2006-05-01",4.67,2.62,30,"1977-05-01 2006-05-01",6.22,1.37,30,"1977-05-01 2006-05-01",59.31,38.46,30,"1977-05-01 2006-05-01",58.43,37.68,30,"1977-05-01 2006-05-01",0.79,2.3,30,"1977-05-01 2006-05-01",0,0.08,30,"1977-05-01 2006-05-01",,,,
2007-04-01,0.72,1.88,30,"1977-04-01 2006-04-01",85.17,4.49,30,"1977-04-01 2006-04-01",10.75,3.66,30,"1977-04-01 2006-04-01",30.78,2.53,30,"1977-04-01 2006-04-01",-6.16,2.08,30,"1977-04-01 2006-04-01",43.43,9.27,30,"1977-04-01 2006-04-01",-2.12,2.26,30,"1977-04-01 2006-04-01",6.81,1.6,30,"1977-04-01 2006-04-01",27.71,26.26,30,"1977-04-01 2006-04-01",19.22,19.39,30,"1977-04-01 2006-04-01",8.41,11.36,30,"1977-04-01 2006-04-01",1.7,4.57,30,"1977-04-01 2006-04-01",,,,
2007-03-01,-5.76,2.69,30,"1977-03-01 2006-03-01",87.89,4.81,30,"1977-03-01 2006-03-01",-1.15,3.01,30,"1977-03-01 2006-03-01",29.42,3.29,30,"1977-03-01 2006-03-01",-13.77,3.44,30,"1977-03-01 2006-03-01",62.39,6.33,30,"1977-03-01 2006-03-01",-11.14,3.31,30,"1977-03-01 2006-03-01",6.52,1.57,30,"1977-03-01 2006-03-01",23.37,15.04,30,"1977-03-01 2006-03-01",9.54,10.56,30,"1977-03-01 2006-03-01",14.69,10.58,30,"1977-03-01 2006-03-01",12.7,13.2,29,"1977-03-01 2006-03-01",,,,
2007-02-01,-12.15,4.3,30,"1977-02-01 2006-02-01",85.08,6.59,30,"1977-02-01 2006-02-01",-8.48,3.76,30,"1977-02-01 2006-02-01",28.28,3.17,30,"1977-02-01 2006-02-01",-21.39,5.25,30,"1977-02-01 2006-02-01",66.16,6.66,30,"1977-02-01 2006-02-01",-18.6,4.65,30,"1977-02-01 2006-02-01",5.9,1.62,30,"1977-02-01 2006-02-01",12.69,9.74,30,"1977-02-01 2006-02-01",1.59,4.6,30,"1977-02-01 2006-02-01",12.58,8.97,30,"1977-02-01 2006-02-01",20.4,12.58,29,"1977-02-01 2006-02-01",,,,
2007-01-01,-15.47,4.32,30,"1977-01-01 2006-01-01",84.13,5.04,30,"1977-01-01 2006-01-01",-12.11,4.04,30,"1977-01-01 2006-01-01",28.77,3.45,30,"1977-01-01 2006-01-01",-24.78,4.5,30,"1977-01-01 2006-01-01",67.47,4.68,30,"1977-01-01 2006-01-01",-22,4.22,30,"1977-01-01 2006-01-01",6.29,1.29,30,"1977-01-01 2006-01-01",18.13,11.1,30,"1977-01-01 2006-01-01",0.16,0.23,30,"1977-01-01 2006-01-01",21.39,12.79,30,"1977-01-01 2006-01-01",18.3,12.3,28,"1977-01-01 2006-01-01",,,,
2006-12-01,-12.17,4.13,30,"1976-12-01 2005-12-01",86.45,4.56,30,"1976-12-01 2005-12-01",-9.05,3.96,30,"1976-12-01 2005-12-01",28.62,3.78,30,"1976-12-01 2005-12-01",-20.97,4.99,30,"1976-12-01 2005-12-01",69.46,4.62,30,"1976-12-01 2005-12-01",-18.48,4.58,30,"1976-12-01 2005-12-01",6.46,1.27,30,"1976-12-01 2005-12-01",19.24,9.68,30,"1976-12-01 2005-12-01",1.61,4.2,30,"1976-12-01 2005-12-01",19.82,10.65,30,"1976-12-01 2005-12-01",10.8,9.4,29,"1976-12-01 2005-12-01",,,,
