date,max_dew_point_v,max_dew_point_s,max_dew_point_c,max_dew_point_d,max_relative_humidity_v,max_relative_humidity_s,max_relative_humidity_c,max_relative_humidity_d,max_temperature_v,max_temperature_s,max_temperature_c,max_temperature_d,max_wind_speed_v,max_wind_speed_s,max_wind_speed_c,max_wind_speed_d,min_dew_point_v,min_dew_point_s,min_dew_point_c,min_dew_point_d,min_relative_humidity_v,min_relative_humidity_s,min_relative_humidity_c,min_relative_humidity_d,min_temperature_v,min_temperature_s,min_temperature_c,min_temperature_d,min_wind_speed_v,min_wind_speed_s,min_wind_speed_c,min_wind_speed_d,precipitation_v,precipitation_s,precipitation_c,precipitation_d,rain_v,rain_s,rain_c,rain_d,snow_v,snow_s,snow_c,snow_d,snow_on_ground_v,snow_on_ground_s,snow_on_ground_c,snow_on_ground_d,solar_radiation_v,solar_radiation_s,solar_radiation_c,solar_radiation_d
1991-05-01,3.17,1.16,30,"1961-05-01 1990-05-01",78.78,6.67,30,"1961-05-01 1990-05-01",16.38,1.75,30,"1961-05-01 1990-05-01",34.33,2.31,30,"1961-05-01 1990-05-01",-2.84,1.25,30,"1961-05-01 1990-05-01",35.5,5.04,30,"1961-05-01 1990-05-01",2.98,1.17,30,"1961-05-01 1990-05-01",3.05,1.41,30,"1961-05-01 1990-05-01",52.88,30.46,30,"1961-05-01 1990-05-01",43.94,25.64,30,"1961-05-01 1990-05-01",10.19,12.27,30,"1961-05-01 1990-05-01",0.2,0.34,30,"1961-05-01 1990-05-01",,,,
1991-04-01,-1.41,1.72,30,"1961-04-01 1990-04-01",80.17,7.76,30,"1961-04-01 1990-04-01",10.59,2.85,30,"1961-04-01 1990-04-01",34.09,3.38,30,"1961-04-01 1990-04-01",-7.7,2.06,30,"1961-04-01 1990-04-01",37.52,8.39,30,"1961-04-01 1990-04-01",-2.43,1.74,30,"1961-04-01 1990-04-01",2.91,1.08,30,"1961-04-01 1990-04-01",25.06,17.26,30,"1961-04-01 1990-04-01",9.21,13.43,30,"1961-04-01 1990-04-01",20.38,13.82,30,"1961-04-01 1990-04-01",0.9,1.13,30,"1961-04-01 1990-04-01",,,,
1991-03-01,-5.19,1.93,30,"1961-03-01 1990-03-01",83.93,4.88,30,"1961-03-01 1990-03-01",3.27,3.31,30,"1961-03-01 1990-03-01",31.52,3.3,30,"1961-03-01 1990-03-01",-12.15,2.38,30,"1961-03-01 1990-03-01",47.83,7.78,30,"1961-03-01 1990-03-01",-8.42,2.83,30,"1961-03-01 1990-03-01",2.49,1.1,30,"1961-03-01 1990-03-01",14.5,7.95,30,"1961-03-01 1990-03-01",1.45,4.78,30,"1961-03-01 1990-03-01",18.57,9.16,30,"1961-03-01 1990-03-01",3.2,3.37,30,"1961-03-01 1990-03-01",,,,
1991-02-01,-8.38,3.51,30,"1961-02-01 1990-02-01",80.31,5.96,30,"1961-02-01 1990-02-01",-0.46,4.68,30,"1961-02-01 1990-02-01",31.93,5.41,30,"1961-02-01 1990-02-01",-16.13,4.11,30,"1961-02-01 1990-02-01",49.81,8.84,30,"1961-02-01 1990-02-01",-12.26,4.35,30,"1961-02-01 1990-02-01",2.58,1.44,30,"1961-02-01 1990-02-01",9.88,6.26,30,"1961-02-01 1990-02-01",0.23,0.93,30,"1961-02-01 1990-02-01",14.86,9.51,30,"1961-02-01 1990-02-01",5.6,5.98,30,"1961-02-01 1990-02-01",,,,
1991-01-01,-11.16,4.48,30,"1961-01-01 1990-01-01",78.95,5.83,30,"1961-01-01 1990-01-01",-3.59,5.91,30,"1961-01-01 1990-01-01",32.99,4.45,30,"1961-01-01 1990-01-01",-19.42,5.06,30,"1961-01-01 1990-01-01",50.19,7.13,30,"1961-01-01 1990-01-01",-15.71,5.49,30,"1961-01-01 1990-01-01",2.55,1.17,30,"1961-01-01 1990-01-01",12.21,8.21,30,"1961-01-01 1990-01-01",0.22,0.53,30,"1961-01-01 1990-01-01",18.02,11.32,30,"1961-01-01 1990-01-01",6.1,4.97,30,"1961-01-01 1990-01-01",,,,
1990-12-01,-9.58,3.68,30,"1960-12-01 1989-12-01",80.36,5.34,30,"1960-12-01 1989-12-01",-2.12,4.39,30,"1960-12-01 1989-12-01",32.22,3.54,30,"1960-12-01 1989-12-01",-17.64,4.04,30,"1960-12-01 1989-12-01",50.85,6.22,30,"1960-12-01 1989-12-01",-14.16,4.37,30,"1960-12-01 1989-12-01",2.27,1.3,30,"1960-12-01 1989-12-01",13.35,8.97,30,"1960-12-01 1989-12-01",0.13,0.47,30,"1960-12-01 1989-12-01",19.29,12.06,30,"1960-12-01 1989-12-01",4.9,3.81,30,"1960-12-01 1989-12-01",,,,
1990-11-01,-5.75,2.52,30,"1960-11-01 1989-11-01",81.72,5.63,30,"1960-11-01 1989-11-01",2.99,3.89,30,"1960-11-01 1989-11-01",30.28,3.48,30,"1960-11-01 1989-11-01",-12.79,3,30,"1960-11-01 1989-11-01",48.03,8.28,30,"1960-11-01 1989-11-01",-9.02,3.44,30,"1960-11-01 1989-11-01",2.05,1.03,30,"1960-11-01 1989-11-01",11.38,8.03,30,"1960-11-01 1989-11-01",0.64,1.21,30,"1960-11-01 1989-11-01",15.47,12.55,30,"1960-11-01 1989-11-01",2.2,2.97,30,"1960-11-01 1989-11-01",,,,
1990-10-01,0.35,1.27,30,"1960-10-01 1989-10-01",79.62,3.61,30,"1960-10-01 1989-10-01",12.71,2.13,30,"1960-10-01 1989-10-01",32,3.19,30,"1960-10-01 1989-10-01",-5.8,1.37,30,"1960-10-01 1989-10-01",37.62,4.83,30,"1960-10-01 1989-10-01",-1.07,1.61,30,"1960-10-01 1989-10-01",2.12,1.05,30,"1960-10-01 1989-10-01",15.76,10.22,30,"1960-10-01 1989-10-01",6.4,4.69,30,"1960-10-01 1989-10-01",11.59,10.26,30,"1960-10-01 1989-10-01",0.4,0.6,30,"1960-10-01 1989-10-01",,,,
1990-09-01,5.2,1.64,30,"1960-09-01 1989-09-01",84.28,4.77,30,"1960-09-01 1989-09-01",17.29,3.25,30,"1960-09-01 1989-09-01",30.9,3.41,30,"1960-09-01 1989-09-01",-0.15,1.74,30,"1960-09-01 1989-09-01",40.54,7.91,30,"1960-09-01 1989-09-01",3.69,1.7,30,"1960-09-01 1989-09-01",2.34,1.08,30,"1960-09-01 1989-09-01",48.29,33.35,30,"1960-09-01 1989-09-01",42.88,30.37,30,"1960-09-01 1989-09-01",6.43,9.71,30,"1960-09-01 1989-09-01",0.1,0.24,30,"1960-09-01 1989-09-01",,,,
1990-08-01,10,1.38,30,"1960-08-01 1989-08-01",84.77,5.58,30,"1960-08-01 1989-08-01",22.65,2.44,30,"1960-08-01 1989-08-01",29.99,2.96,30,"1960-08-01 1989-08-01",4.32,1.47,30,"1960-08-01 1989-08-01",38.18,6.14,30,"1960-08-01 1989-08-01",8.5,1.21,30,"1960-08-01 1989-08-01",1.77,1.06,30,"1960-08-01 1989-08-01",48.19,35.61,30,"1960-08-01 1989-08-01",48.19,35.61,30,"1960-08-01 1989-08-01",0,0,30,"1960-08-01 1989-08-01",0,0,30,"1960-08-01 1989-08-01",,,,
1990-07-01,10.68,1.34,30,"1960-07-01 1989-07-01",83.58,5.2,30,"1960-07-01 1989-07-01",23.36,1.54,30,"1960-07-01 1989-07-01",30.86,2.43,30,"1960-07-01 1989-07-01",4.64,1.38,30,"1960-07-01 1989-07-01",37.65,5.19,30,"1960-07-01 1989-07-01",9.48,0.94,30,"1960-07-01 1989-07-01",1.74,1.06,30,"1960-07-01 1989-07-01",68.56,32.34,30,"1960-07-01 1989-07-01",68.56,32.34,30,"1960-07-01 1989-07-01",0,0,30,"1960-07-01 1989-07-01",0,0,30,"1960-07-01 1989-07-01",,,,
1990-06-01,7.87,1.24,30,"1960-06-01 1989-06-01",80.96,5.72,30,"1960-06-01 1989-06-01",20.62,1.84,30,"1960-06-01 1989-06-01",33.48,2.33,30,"1960-06-01 1989-06-01",1.81,1.37,30,"1960-06-01 1989-06-01",36.82,4.96,30,"1960-06-01 1989-06-01",7.32,1.25,30,"1960-06-01 1989-06-01",2.61,1.25,30,"1960-06-01 1989-06-01",77.72,39.83,30,"1960-06-01 1989-06-01",77.48,39.81,30,"1960-06-01 1989-06-01",0.27,1.03,30,"1960-06-01 1989-06-01",0,0,30,"1960-06-01 1989-06-01",,,,
1990-05-01,3.11,1.14,30,"1960-05-01 1989-05-01",78.68,6.61,30,"1960-05-01 1989-05-01",16.37,1.75,30,"1960-05-01 1989-05-01",34.53,2.11,30,"1960-05-01 1989-05-01",-2.97,1.3,30,"1960-05-01 1989-05-01",35.19,4.97,30,"1960-05-01 1989-05-01",2.98,1.17,30,"1960-05-01 1989-05-01",3.12,1.35,30,"1960-05-01 1989-05-01",51.31,29.17,30,"1960-05-01 1989-05-01",42.65,24.17,30,"1960-05-01 1989-05-01",9.77,12.36,30,"1960-05-01 1989-05-01",0.2,0.34,30,"1960-05-01 1989-05-01",,,,
1990-04-01,-1.43,1.72,30,"1960-04-01 1989-04-01",80.24,7.75,30,"1960-04-01 1989-04-01",10.59,2.85,30,"1960-04-01 1989-04-01",34.17,3.35,30,"1960-04-01 1989-04-01",-7.84,2.1,30,"1960-04-01 1989-04-01",37.25,8.49,30,"1960-04-01 1989-04-01",-2.43,1.73,30,"1960-04-01 1989-04-01",2.89,1.08,30,"1960-04-01 1989-04-01",25.36,17.27,30,"1960-04-01 1989-04-01",9.07,13.5,30,"1960-04-01 1989-04-01",20.56,13.92,30,"1960-04-01 1989-04-01",1,1.13,30,"1960-04-01 1989-04-01",,,,
1990-03-01,-5.22,1.93,30,"1960-03-01 1989-03-01",84.45,4.65,30,"1960-03-01 1989-03-01",3.02,3.23,30,"1960-03-01 1989-03-01",31.67,3.19,30,"1960-03-01 1989-03-01",-12.22,2.4,30,"1960-03-01 1989-03-01",48.51,7.44,30,"1960-03-01 1989-03-01",-8.57,2.82,30,"1960-03-01 1989-03-01",2.54,1.1,30,"1960-03-01 1989-03-01",14.41,8.03,30,"1960-03-01 1989-03-01",1.45,4.78,30,"1960-03-01 1989-03-01",18.29,9.41,30,"1960-03-01 1989-03-01",3.4,3.43,30,"1960-03-01 1989-03-01",,,,
1990-02-01,-8.26,3.49,30,"1960-02-01 1989-02-01",80.91,6.02,30,"1960-02-01 1989-02-01",-0.58,4.7,30,"1960-02-01 1989-02-01",31.77,5.41,30,"1960-02-01 1989-02-01",-16.04,4.07,30,"1960-02-01 1989-02-01",50.62,8.94,30,"1960-02-01 1989-02-01",-12.24,4.34,30,"1960-02-01 1989-02-01",2.58,1.44,30,"1960-02-01 1989-02-01",10.72,7.32,30,"1960-02-01 1989-02-01",0.23,0.93,30,"1960-02-01 1989-02-01",15.57,9.92,30,"1960-02-01 1989-02-01",5.7,5.95,30,"1960-02-01 1989-02-01",,,,
1990-01-01,-11.19,4.46,30,"1960-01-01 1989-01-01",79.16,5.9,30,"1960-01-01 1989-01-01",-3.77,5.83,30,"1960-01-01 1989-01-01",32.86,4.47,30,"1960-01-01 1989-01-01",-19.54,5,30,"1960-01-01 1989-01-01",50.73,7.08,30,"1960-01-01 1989-01-01",-15.84,5.41,30,"1960-01-01 1989-01-01",2.59,1.14,30,"1960-01-01 1989-01-01",12.69,8.23,30,"1960-01-01 1989-01-01",0.22,0.53,30,"1960-01-01 1989-01-01",18.28,11.27,30,"1960-01-01 1989-01-01",6.4,4.89,30,"1960-01-01 1989-01-01",,,,
1989-12-01,-9.46,3.82,30,"1959-12-01 1988-12-01",80.61,5.39,30,"1959-12-01 1988-12-01",-2.01,4.49,30,"1959-12-01 1988-12-01",32.46,3.68,30,"1959-12-01 1988-12-01",-17.54,4.16,30,"1959-12-01 1988-12-01",50.86,6.22,30,"1959-12-01 1988-12-01",-14.06,4.5,30,"1959-12-01 1988-12-01",2.32,1.3,30,"1959-12-01 1988-12-01",13.09,8.83,30,"1959-12-01 1988-12-01",0.04,0.12,30,"1959-12-01 1988-12-01",18.97,12.06,30,"1959-12-01 1988-12-01",4.9,3.84,30,"1959-12-01 1988-12-01",,,,
1989-11-01,-5.8,2.48,30,"1959-11-01 1988-11-01",81.81,5.72,30,"1959-11-01 1988-11-01",2.87,3.89,30,"1959-11-01 1988-11-01",30.44,3.65,30,"1959-11-01 1988-11-01",-12.91,2.95,30,"1959-11-01 1988-11-01",48.21,8.34,30,"1959-11-01 1988-11-01",-9.14,3.4,30,"1959-11-01 1988-11-01",2.14,1.03,30,"1959-11-01 1988-11-01",12.05,9.25,30,"1959-11-01 1988-11-01",0.5,0.93,30,"1959-11-01 1988-11-01",16.22,13.12,30,"1959-11-01 1988-11-01",2.3,3.01,30,"1959-11-01 1988-11-01",,,,
1989-10-01,0.34,1.27,30,"1959-10-01 1988-10-01",79.83,3.71,30,"1959-10-01 1988-10-01",12.6,2.22,30,"1959-10-01 1988-10-01",32.42,3.58,30,"1959-10-01 1988-10-01",-5.82,1.37,30,"1959-10-01 1988-10-01",38.03,5.07,30,"1959-10-01 1988-10-01",-1.07,1.61,30,"1959-10-01 1988-10-01",2.18,1.02,30,"1959-10-01 1988-10-01",15.88,10.12,30,"1959-10-01 1988-10-01",6.49,4.65,30,"1959-10-01 1988-10-01",11.61,10.24,30,"1959-10-01 1988-10-01",0.4,0.6,30,"1959-10-01 1988-10-01",,,,
1989-09-01,5.17,1.62,30,"1959-09-01 1988-09-01",84.32,4.81,30,"1959-09-01 1988-09-01",17.17,3.29,30,"1959-09-01 1988-09-01",31.16,3.39,30,"1959-09-01 1988-09-01",-0.22,1.7,30,"1959-09-01 1988-09-01",40.7,7.97,30,"1959-09-01 1988-09-01",3.63,1.69,30,"1959-09-01 1988-09-01",2.37,1.07,30,"1959-09-01 1988-09-01",47.52,33.76,30,"1959-09-01 1988-09-01",42.07,30.72,30,"1959-09-01 1988-09-01",6.47,9.69,30,"1959-09-01 1988-09-01",0.1,0.24,30,"1959-09-01 1988-09-01",,,,
1989-08-01,9.9,1.34,30,"1959-08-01 1988-08-01",84.59,5.39,30,"1959-08-01 1988-08-01",22.59,2.51,30,"1959-08-01 1988-08-01",30.33,2.8,30,"1959-08-01 1988-08-01",4.2,1.42,30,"1959-08-01 1988-08-01",38.07,6.01,30,"1959-08-01 1988-08-01",8.42,1.2,30,"1959-08-01 1988-08-01",1.77,1.05,30,"1959-08-01 1988-08-01",48.34,35.67,30,"1959-08-01 1988-08-01",48.34,35.67,30,"1959-08-01 1988-08-01",0,0,30,"1959-08-01 1988-08-01",0,0,30,"1959-08-01 1988-08-01",,,,
1989-07-01,10.61,1.3,30,"1959-07-01 1988-07-01",83.27,5.09,30,"1959-07-01 1988-07-01",23.36,1.55,30,"1959-07-01 1988-07-01",31.14,2.68,30,"1959-07-01 1988-07-01",4.54,1.35,30,"1959-07-01 1988-07-01",37.39,5.34,30,"1959-07-01 1988-07-01",9.45,0.91,30,"1959-07-01 1988-07-01",1.77,1.05,30,"1959-07-01 1988-07-01",68.83,32.22,30,"1959-07-01 1988-07-01",68.83,32.22,30,"1959-07-01 1988-07-01",0,0,30,"1959-07-01 1988-07-01",0,0,30,"1959-07-01 1988-07-01",,,,
1989-06-01,7.82,1.2,30,"1959-06-01 1988-06-01",80.77,5.56,30,"1959-06-01 1988-06-01",20.58,1.85,30,"1959-06-01 1988-06-01",33.63,2.31,30,"1959-06-01 1988-06-01",1.76,1.33,30,"1959-06-01 1988-06-01",36.89,5.01,30,"1959-06-01 1988-06-01",7.31,1.24,30,"1959-06-01 1988-06-01",2.62,1.25,30,"1959-06-01 1988-06-01",78.92,40.44,30,"1959-06-01 1988-06-01",78.68,40.43,30,"1959-06-01 1988-06-01",0.27,1.03,30,"1959-06-01 1988-06-01",0,0,30,"1959-06-01 1988-06-01",,,,
1989-05-01,3.04,1.16,30,"1959-05-01 1988-05-01",78.72,6.64,30,"1959-05-01 1988-05-01",16.3,1.82,30,"1959-05-01 1988-05-01",34.64,2.13,30,"1959-05-01 1988-05-01",-3.03,1.32,30,"1959-05-01 1988-05-01",35.22,4.99,30,"1959-05-01 1988-05-01",2.92,1.23,30,"1959-05-01 1988-05-01",3.17,1.4,30,"1959-05-01 1988-05-01",51.47,29.12,30,"1959-05-01 1988-05-01",41.79,24.84,30,"1959-05-01 1988-05-01",10.73,13.2,30,"1959-05-01 1988-05-01",0.2,0.36,30,"1959-05-01 1988-05-01",,,,
1989-04-01,-1.46,1.72,30,"1959-04-01 1988-04-01",80.3,7.76,30,"1959-04-01 1988-04-01",10.56,2.85,30,"1959-04-01 1988-04-01",34.57,3.16,30,"1959-04-01 1988-04-01",-7.91,2.12,30,"1959-04-01 1988-04-01",37.18,8.51,30,"1959-04-01 1988-04-01",-2.46,1.74,30,"1959-04-01 1988-04-01",3.04,1.13,30,"1959-04-01 1988-04-01",25.47,17.27,30,"1959-04-01 1988-04-01",8.71,13.57,30,"1959-04-01 1988-04-01",20.98,13.85,30,"1959-04-01 1988-04-01",1,1.12,30,"1959-04-01 1988-04-01",,,,
1989-03-01,-5.07,1.87,30,"1959-03-01 1988-03-01",84.4,4.66,30,"1959-03-01 1988-03-01",3.27,3.17,30,"1959-03-01 1988-03-01",32.2,2.74,30,"1959-03-01 1988-03-01",-12.04,2.3,30,"1959-03-01 1988-03-01",48.03,7.68,30,"1959-03-01 1988-03-01",-8.29,2.82,30,"1959-03-01 1988-03-01",2.64,1.06,30,"1959-03-01 1988-03-01",14.4,8.04,30,"1959-03-01 1988-03-01",1.44,4.78,30,"1959-03-01 1988-03-01",18.11,9.55,30,"1959-03-01 1988-03-01",3.3,3.48,30,"1959-03-01 1988-03-01",,,,
1989-02-01,-8.16,3.38,30,"1959-02-01 1988-02-01",81.12,5.98,30,"1959-02-01 1988-02-01",-0.51,4.62,30,"1959-02-01 1988-02-01",31.96,5.32,30,"1959-02-01 1988-02-01",-15.96,3.97,30,"1959-02-01 1988-02-01",50.87,8.95,30,"1959-02-01 1988-02-01",-12.18,4.28,30,"1959-02-01 1988-02-01",2.57,1.44,30,"1959-02-01 1988-02-01",10.89,7.42,30,"1959-02-01 1988-02-01",0.24,0.93,30,"1959-02-01 1988-02-01",15.41,9.86,30,"1959-02-01 1988-02-01",5.9,5.99,30,"1959-02-01 1988-02-01",,,,
1989-01-01,-11.31,4.45,30,"1959-01-01 1988-01-01",79.42,5.93,30,"1959-01-01 1988-01-01",-4.02,5.85,30,"1959-01-01 1988-01-01",32.76,4.47,30,"1959-01-01 1988-01-01",-19.66,5.02,30,"1959-01-01 1988-01-01",51.03,7.13,30,"1959-01-01 1988-01-01",-15.99,5.41,30,"1959-01-01 1988-01-01",2.61,1.13,30,"1959-01-01 1988-01-01",12.28,7.98,30,"1959-01-01 1988-01-01",0.22,0.53,30,"1959-01-01 1988-01-01",17.52,10.94,30,"1959-01-01 1988-01-01",6.1,4.88,30,"1959-01-01 1988-01-01",,,,
1988-12-01,-9.41,3.84,30,"1958-12-01 1987-12-01",80.7,5.38,30,"1958-12-01 1987-12-01",-2.03,4.48,30,"1958-12-01 1987-12-01",32.76,3.68,30,"1958-12-01 1987-12-01",-17.49,4.19,30,"1958-12-01 1987-12-01",51.04,6.1,30,"1958-12-01 1987-12-01",-14,4.55,30,"1958-12-01 1987-12-01",2.36,1.29,30,"1958-12-01 1987-12-01",13.14,8.79,30,"1958-12-01 1987-12-01",0.04,0.12,30,"1958-12-01 1987-12-01",18.76,12.23,30,"1958-12-01 1987-12-01",4.8,3.85,30,"1958-12-01 1987-12-01",,,,
1988-11-01,-5.83,2.48,30,"1958-11-01 1987-11-01",82.09,5.6,30,"1958-11-01 1987-11-01",2.75,3.86,30,"1958-11-01 1987-11-01",30.62,3.69,30,"1958-11-01 1987-11-01",-12.97,2.95,30,"1958-11-01 1987-11-01",48.49,8.2,30,"1958-11-01 1987-11-01",-9.22,3.35,30,"1958-11-01 1987-11-01",2.15,1.03,30,"1958-11-01 1987-11-01",12.39,9.25,30,"1958-11-01 1987-11-01",0.38,0.72,30,"1958-11-01 1987-11-01",16.67,12.91,30,"1958-11-01 1987-11-01",2.4,2.98,30,"1958-11-01 1987-11-01",,,,
1988-10-01,0.3,1.24,30,"1958-10-01 1987-10-01",79.82,3.71,30,"1958-10-01 1987-10-01",12.64,2.25,30,"1958-10-01 1987-10-01",32.78,3.43,30,"1958-10-01 1987-10-01",-5.92,1.37,30,"1958-10-01 1987-10-01",37.72,5.24,30,"1958-10-01 1987-10-01",-1.06,1.61,30,"1958-10-01 1987-10-01",2.21,1.02,30,"1958-10-01 1987-10-01",15.69,10.33,30,"1958-10-01 1987-10-01",6.48,4.65,30,"1958-10-01 1987-10-01",11.41,10.4,30,"1958-10-01 1987-10-01",0.4,0.6,30,"1958-10-01 1987-10-01",,,,
1988-09-01,5.13,1.63,30,"1958-09-01 1987-09-01",84.32,4.81,30,"1958-09-01 1987-09-01",17.18,3.29,30,"1958-09-01 1987-09-01",31.62,3.57,30,"1958-09-01 1987-09-01",-0.29,1.72,30,"1958-09-01 1987-09-01",40.37,8.1,30,"1958-09-01 1987-09-01",3.62,1.68,30,"1958-09-01 1987-09-01",2.44,1.08,30,"1958-09-01 1987-09-01",47.98,33.8,30,"1958-09-01 1987-09-01",42.79,30.8,30,"1958-09-01 1987-09-01",6.2,9.74,30,"1958-09-01 1987-09-01",0.1,0.24,30,"1958-09-01 1987-09-01",,,,
1988-08-01,9.9,1.35,30,"1958-08-01 1987-08-01",84.51,5.36,30,"1958-08-01 1987-08-01",22.71,2.52,30,"1958-08-01 1987-08-01",30.47,2.75,30,"1958-08-01 1987-08-01",4.16,1.4,30,"1958-08-01 1987-08-01",37.6,5.85,30,"1958-08-01 1987-08-01",8.45,1.21,30,"1958-08-01 1987-08-01",1.78,1.06,30,"1958-08-01 1987-08-01",43.45,28.9,30,"1958-08-01 1987-08-01",43.45,28.9,30,"1958-08-01 1987-08-01",0,0,30,"1958-08-01 1987-08-01",0,0,30,"1958-08-01 1987-08-01",,,,
1988-07-01,10.69,1.31,30,"1958-07-01 1987-07-01",83.66,5.17,30,"1958-07-01 1987-07-01",23.33,1.56,30,"1958-07-01 1987-07-01",31.26,2.68,30,"1958-07-01 1987-07-01",4.63,1.38,30,"1958-07-01 1987-07-01",37.62,5.38,30,"1958-07-01 1987-07-01",9.44,0.91,30,"1958-07-01 1987-07-01",1.82,1.05,30,"1958-07-01 1987-07-01",69.29,32,30,"1958-07-01 1987-07-01",69.29,32,30,"1958-07-01 1987-07-01",0,0,30,"1958-07-01 1987-07-01",0,0,30,"1958-07-01 1987-07-01",,,,
1988-06-01,7.8,1.18,30,"1958-06-01 1987-06-01",81.08,5.67,30,"1958-06-01 1987-06-01",20.46,1.83,30,"1958-06-01 1987-06-01",33.7,2.26,30,"1958-06-01 1987-06-01",1.77,1.35,30,"1958-06-01 1987-06-01",37.11,5.17,30,"1958-06-01 1987-06-01",7.24,1.15,30,"1958-06-01 1987-06-01",2.63,1.25,30,"1958-06-01 1987-06-01",79.35,40.56,30,"1958-06-01 1987-06-01",79.07,40.54,30,"1958-06-01 1987-06-01",0.31,1.03,30,"1958-06-01 1987-06-01",0,0,30,"1958-06-01 1987-06-01",,,,
1988-05-01,3.15,1.13,30,"1958-05-01 1987-05-01",79.34,5.56,30,"1958-05-01 1987-05-01",16.35,1.93,30,"1958-05-01 1987-05-01",34.84,2.3,30,"1958-05-01 1987-05-01",-2.95,1.3,30,"1958-05-01 1987-05-01",35.27,4.9,30,"1958-05-01 1987-05-01",2.91,1.21,30,"1958-05-01 1987-05-01",3.12,1.35,30,"1958-05-01 1987-05-01",51.45,29.15,30,"1958-05-01 1987-05-01",41.78,24.85,30,"1958-05-01 1987-05-01",10.73,13.21,30,"1958-05-01 1987-05-01",0.2,0.36,30,"1958-05-01 1987-05-01",,,,
1988-04-01,-1.35,1.73,30,"1958-04-01 1987-04-01",81.1,7.16,30,"1958-04-01 1987-04-01",10.38,2.79,30,"1958-04-01 1987-04-01",34.74,3.12,30,"1958-04-01 1987-04-01",-7.74,2.13,30,"1958-04-01 1987-04-01",37.99,8.44,30,"1958-04-01 1987-04-01",-2.45,1.74,30,"1958-04-01 1987-04-01",3.1,1.13,30,"1958-04-01 1987-04-01",26.84,16.94,30,"1958-04-01 1987-04-01",9.08,13.5,30,"1958-04-01 1987-04-01",21.99,13.43,30,"1958-04-01 1987-04-01",1,1.11,30,"1958-04-01 1987-04-01",,,,
1988-03-01,-5.17,1.88,30,"1958-03-01 1987-03-01",84.8,4.97,30,"1958-03-01 1987-03-01",2.92,3.33,30,"1958-03-01 1987-03-01",31.97,2.96,30,"1958-03-01 1987-03-01",-12.17,2.29,30,"1958-03-01 1987-03-01",49.12,8.64,30,"1958-03-01 1987-03-01",-8.52,2.83,30,"1958-03-01 1987-03-01",2.63,1.05,30,"1958-03-01 1987-03-01",14.59,8.23,30,"1958-03-01 1987-03-01",1.44,4.78,30,"1958-03-01 1987-03-01",18.15,9.58,30,"1958-03-01 1987-03-01",3.6,3.74,30,"1958-03-01 1987-03-01",,,,
1988-02-01,-8.2,3.39,30,"1958-02-01 1987-02-01",81.73,6.11,30,"1958-02-01 1987-02-01",-0.82,4.69,30,"1958-02-01 1987-02-01",31.71,5.35,30,"1958-02-01 1987-02-01",-15.98,3.98,30,"1958-02-01 1987-02-01",51.9,9.32,30,"1958-02-01 1987-02-01",-12.33,4.3,30,"1958-02-01 1987-02-01",2.55,1.43,30,"1958-02-01 1987-02-01",11.4,7.48,30,"1958-02-01 1987-02-01",0.24,0.93,30,"1958-02-01 1987-02-01",15.78,9.8,30,"1958-02-01 1987-02-01",6.1,5.94,30,"1958-02-01 1987-02-01",,,,
1988-01-01,-11.05,4.63,30,"1958-01-01 1987-01-01",79.85,5.93,30,"1958-01-01 1987-01-01",-3.81,6.01,30,"1958-01-01 1987-01-01",32.73,4.48,30,"1958-01-01 1987-01-01",-19.41,5.21,30,"1958-01-01 1987-01-01",51.22,7.04,30,"1958-01-01 1987-01-01",-15.78,5.59,30,"1958-01-01 1987-01-01",2.59,1.14,30,"1958-01-01 1987-01-01",12.4,7.89,30,"1958-01-01 1987-01-01",0.22,0.53,30,"1958-01-01 1987-01-01",17.54,10.92,30,"1958-01-01 1987-01-01",6.1,4.88,30,"1958-01-01 1987-01-01",,,,
1987-12-01,-9.31,3.94,30,"1957-12-01 1986-12-01",81.18,5.33,30,"1957-12-01 1986-12-01",-1.99,4.52,30,"1957-12-01 1986-12-01",32.9,3.8,30,"1957-12-01 1986-12-01",-17.41,4.26,30,"1957-12-01 1986-12-01",51.37,5.59,30,"1957-12-01 1986-12-01",-14.01,4.54,30,"1957-12-01 1986-12-01",2.35,1.28,30,"1957-12-01 1986-12-01",13.15,8.78,30,"1957-12-01 1986-12-01",0.03,0.1,30,"1957-12-01 1986-12-01",18.71,12.27,30,"1957-12-01 1986-12-01",4.9,3.85,30,"1957-12-01 1986-12-01",,,,
1987-11-01,-5.84,2.47,30,"1957-11-01 1986-11-01",82.2,5.68,30,"1957-11-01 1986-11-01",2.61,3.73,30,"1957-11-01 1986-11-01",30.93,3.8,30,"1957-11-01 1986-11-01",-13.02,2.88,30,"1957-11-01 1986-11-01",48.94,8.18,30,"1957-11-01 1986-11-01",-9.28,3.28,30,"1957-11-01 1986-11-01",2.23,1.03,30,"1957-11-01 1986-11-01",13.02,9.39,30,"1957-11-01 1986-11-01",0.39,0.72,30,"1957-11-01 1986-11-01",17.26,12.83,30,"1957-11-01 1986-11-01",2.5,2.96,30,"1957-11-01 1986-11-01",,,,
