date,max_dew_point_v,max_dew_point_s,max_dew_point_c,max_dew_point_d,max_relative_humidity_v,max_relative_humidity_s,max_relative_humidity_c,max_relative_humidity_d,max_temperature_v,max_temperature_s,max_temperature_c,max_temperature_d,max_wind_speed_v,max_wind_speed_s,max_wind_speed_c,max_wind_speed_d,min_dew_point_v,min_dew_point_s,min_dew_point_c,min_dew_point_d,min_relative_humidity_v,min_relative_humidity_s,min_relative_humidity_c,min_relative_humidity_d,min_temperature_v,min_temperature_s,min_temperature_c,min_temperature_d,min_wind_speed_v,min_wind_speed_s,min_wind_speed_c,min_wind_speed_d,precipitation_v,precipitation_s,precipitation_c,precipitation_d,rain_v,rain_s,rain_c,rain_d,snow_v,snow_s,snow_c,snow_d,snow_on_ground_v,snow_on_ground_s,snow_on_ground_c,snow_on_ground_d,solar_radiation_v,solar_radiation_s,solar_radiation_c,solar_radiation_d
2003-04-01,-0.95,1.58,30,"1973-04-01 2002-04-01",84.59,4.47,30,"1973-04-01 2002-04-01",8.99,2.26,30,"1973-04-01 2002-04-01",24.69,2.61,30,"1973-04-01 2002-04-01",-7.49,1.69,30,"1973-04-01 2002-04-01",42.85,5.36,30,"1973-04-01 2002-04-01",-3.52,1.41,30,"1973-04-01 2002-04-01",2.11,0.79,30,"1973-04-01 2002-04-01",45.58,33.85,30,"1973-04-01 2002-04-01",30.18,19.33,24,"1973-04-01 1996-04-01",12.75,12.25,24,"1973-04-01 1996-04-01",3.7,6.53,22,"1973-04-01 1994-04-01",,,,
2003-03-01,-6.31,2.08,30,"1973-03-01 2002-03-01",83.92,4.25,30,"1973-03-01 2002-03-01",0.58,2.24,30,"1973-03-01 2002-03-01",23.79,2.79,30,"1973-03-01 2002-03-01",-14.79,3.01,30,"1973-03-01 2002-03-01",49.38,4.23,30,"1973-03-01 2002-03-01",-11.12,2.89,30,"1973-03-01 2002-03-01",2.52,0.89,30,"1973-03-01 2002-03-01",36.22,22.83,30,"1973-03-01 2002-03-01",16.6,17.73,24,"1973-03-01 1996-03-01",24.07,18.35,24,"1973-03-01 1996-03-01",20.8,19.01,22,"1973-03-01 1994-03-01",,,,
2003-02-01,-10.92,3.58,30,"1973-02-01 2002-02-01",82.3,5.63,30,"1973-02-01 2002-02-01",-5.11,2.97,30,"1973-02-01 2002-02-01",22.05,2.27,30,"1973-02-01 2002-02-01",-21.61,4.72,30,"1973-02-01 2002-02-01",53.29,5.33,30,"1973-02-01 2002-02-01",-17.99,4.18,30,"1973-02-01 2002-02-01",2.31,1.09,30,"1973-02-01 2002-02-01",21.85,15.06,30,"1973-02-01 2002-02-01",1.88,5.02,25,"1973-02-01 1997-02-01",24.14,15.91,25,"1973-02-01 1997-02-01",31.7,14.39,23,"1973-02-01 1996-02-01",,,,
2003-01-01,-13.36,3.72,30,"1973-01-01 2002-01-01",81.38,6.1,30,"1973-01-01 2002-01-01",-8.32,3.05,30,"1973-01-01 2002-01-01",22.54,2.21,30,"1973-01-01 2002-01-01",-24.27,4.08,30,"1973-01-01 2002-01-01",56.32,5.03,30,"1973-01-01 2002-01-01",-20.64,3.49,30,"1973-01-01 2002-01-01",3.14,1.35,30,"1973-01-01 2002-01-01",27.91,17.46,30,"1973-01-01 2002-01-01",2.48,9.51,25,"1973-01-01 1997-01-01",37.41,18.39,25,"1973-01-01 1997-01-01",29,10.82,22,"1973-01-01 1994-01-01",,,,
2002-12-01,-10.01,3.64,30,"1972-12-01 2001-12-01",84.32,4.67,30,"1972-12-01 2001-12-01",-5.65,3.29,30,"1972-12-01 2001-12-01",22.69,2.64,30,"1972-12-01 2001-12-01",-19.44,4.48,30,"1972-12-01 2001-12-01",60.31,4.2,30,"1972-12-01 2001-12-01",-16.27,3.99,30,"1972-12-01 2001-12-01",3.15,1.4,30,"1972-12-01 2001-12-01",34.35,22.19,30,"1972-12-01 2001-12-01",2.97,8.36,25,"1972-12-01 1996-12-01",39.97,21.64,25,"1972-12-01 1996-12-01",15.6,9.02,23,"1972-12-01 1995-12-01",,,,
2002-11-01,-3.03,2.09,30,"1972-11-01 2001-11-01",88.31,3.59,30,"1972-11-01 2001-11-01",1.87,2.49,30,"1972-11-01 2001-11-01",23.35,2.38,30,"1972-11-01 2001-11-01",-10.35,2.65,30,"1972-11-01 2001-11-01",60.18,5.18,30,"1972-11-01 2001-11-01",-7.57,2.48,30,"1972-11-01 2001-11-01",2.98,1.2,30,"1972-11-01 2001-11-01",52.86,26.49,30,"1972-11-01 2001-11-01",28.76,20.9,25,"1972-11-01 1996-11-01",27.9,18.7,25,"1972-11-01 1996-11-01",2.9,3.41,24,"1972-11-01 1996-11-01",,,,
2002-10-01,4.09,1.65,30,"1972-10-01 2001-10-01",91.36,4.12,30,"1972-10-01 2001-10-01",10.5,1.72,30,"1972-10-01 2001-10-01",23.96,2.46,30,"1972-10-01 2001-10-01",-2.87,1.69,30,"1972-10-01 2001-10-01",55.42,5.36,30,"1972-10-01 2001-10-01",-0.66,1.48,30,"1972-10-01 2001-10-01",2.05,0.84,30,"1972-10-01 2001-10-01",65.02,35.82,30,"1972-10-01 2001-10-01",54.16,28.7,25,"1972-10-01 1996-10-01",8.32,10.01,25,"1972-10-01 1996-10-01",0.2,0.41,23,"1972-10-01 1995-10-01",,,,
2002-09-01,10.68,1.48,30,"1972-09-01 2001-09-01",94.57,3.49,30,"1972-09-01 2001-09-01",17.58,1.53,30,"1972-09-01 2001-09-01",23.19,1.89,30,"1972-09-01 2001-09-01",3.71,1.8,30,"1972-09-01 2001-09-01",55.9,5.02,30,"1972-09-01 2001-09-01",4.91,1.49,30,"1972-09-01 2001-09-01",1.52,0.59,30,"1972-09-01 2001-09-01",78.8,51.83,30,"1972-09-01 2001-09-01",84.75,53.07,25,"1972-09-01 1996-09-01",0.63,1.95,25,"1972-09-01 1996-09-01",0,0,23,"1972-09-01 1996-09-01",,,,
2002-08-01,15.34,1.31,30,"1972-08-01 2001-08-01",95.59,2.8,30,"1972-08-01 2001-08-01",23.31,1.63,30,"1972-08-01 2001-08-01",21.53,2.15,30,"1972-08-01 2001-08-01",9.17,1.53,30,"1972-08-01 2001-08-01",54.7,4.03,30,"1972-08-01 2001-08-01",10.07,1.4,30,"1972-08-01 2001-08-01",0.94,0.56,30,"1972-08-01 2001-08-01",84.1,36.96,30,"1972-08-01 2001-08-01",87.06,38.33,25,"1972-08-01 1996-08-01",0,0,25,"1972-08-01 1996-08-01",0,0,23,"1972-08-01 1996-08-01",,,,
2002-07-01,15.56,1.02,30,"1972-07-01 2001-07-01",94.75,2.56,30,"1972-07-01 2001-07-01",24.16,1.51,30,"1972-07-01 2001-07-01",22.13,1.63,30,"1972-07-01 2001-07-01",9.7,0.99,30,"1972-07-01 2001-07-01",53.2,4.06,30,"1972-07-01 2001-07-01",10.9,0.91,30,"1972-07-01 2001-07-01",1.16,0.56,30,"1972-07-01 2001-07-01",86.72,46.02,30,"1972-07-01 2001-07-01",87.64,45.77,25,"1972-07-01 1996-07-01",0,0,25,"1972-07-01 1996-07-01",0,0,23,"1972-07-01 1996-07-01",,,,
2002-06-01,11.75,1.36,30,"1972-06-01 2001-06-01",92.79,3.75,30,"1972-06-01 2001-06-01",20.95,1.52,30,"1972-06-01 2001-06-01",23.35,1.8,30,"1972-06-01 2001-06-01",5.66,1.49,30,"1972-06-01 2001-06-01",50.22,4.6,30,"1972-06-01 2001-06-01",7.49,1.11,30,"1972-06-01 2001-06-01",1.35,0.7,30,"1972-06-01 2001-06-01",82.31,35.95,30,"1972-06-01 2001-06-01",84.49,37.7,25,"1972-06-01 1996-06-01",0,0,25,"1972-06-01 1996-06-01",0,0,23,"1972-06-01 1996-06-01",,,,
2002-05-01,5.84,1.95,30,"1972-05-01 2001-05-01",88.39,5.19,30,"1972-05-01 2001-05-01",16.45,1.83,30,"1972-05-01 2001-05-01",25.24,1.65,30,"1972-05-01 2001-05-01",-0.51,1.75,30,"1972-05-01 2001-05-01",43.93,4.33,30,"1972-05-01 2001-05-01",2.42,1.5,30,"1972-05-01 2001-05-01",1.7,0.81,30,"1972-05-01 2001-05-01",62.67,24.36,30,"1972-05-01 2001-05-01",61.21,23.95,25,"1972-05-01 1996-05-01",1.58,3.39,25,"1972-05-01 1996-05-01",0,0.01,24,"1972-05-01 1996-05-01",,,,
2002-04-01,-1.09,1.68,30,"1972-04-01 2001-04-01",84.04,4.86,30,"1972-04-01 2001-04-01",8.95,2.3,30,"1972-04-01 2001-04-01",24.64,2.63,30,"1972-04-01 2001-04-01",-7.63,1.82,30,"1972-04-01 2001-04-01",42.49,5.29,30,"1972-04-01 2001-04-01",-3.57,1.45,30,"1972-04-01 2001-04-01",2.1,0.79,30,"1972-04-01 2001-04-01",45.13,33.99,30,"1972-04-01 2001-04-01",29.02,19.77,25,"1972-04-01 1996-04-01",13.95,13.36,25,"1972-04-01 1996-04-01",4.4,7.25,23,"1972-04-01 1994-04-01",,,,
2002-03-01,-6.31,2.08,30,"1972-03-01 2001-03-01",83.49,4.74,30,"1972-03-01 2001-03-01",0.56,2.27,30,"1972-03-01 2001-03-01",23.63,2.75,30,"1972-03-01 2001-03-01",-14.87,3.16,30,"1972-03-01 2001-03-01",49.49,4.08,30,"1972-03-01 2001-03-01",-11.12,2.9,30,"1972-03-01 2001-03-01",2.47,0.89,30,"1972-03-01 2001-03-01",36.41,22.81,30,"1972-03-01 2001-03-01",15.95,17.66,25,"1972-03-01 1996-03-01",24.71,18.25,25,"1972-03-01 1996-03-01",22,19.44,23,"1972-03-01 1994-03-01",,,,
2002-02-01,-11.21,3.63,30,"1972-02-01 2001-02-01",81.8,5.83,30,"1972-02-01 2001-02-01",-5.38,2.96,30,"1972-02-01 2001-02-01",22,2.23,30,"1972-02-01 2001-02-01",-21.93,4.8,30,"1972-02-01 2001-02-01",53.17,5.39,30,"1972-02-01 2001-02-01",-18.23,4.22,30,"1972-02-01 2001-02-01",2.36,1.1,30,"1972-02-01 2001-02-01",22.49,15.04,30,"1972-02-01 2001-02-01",1.81,4.94,26,"1972-02-01 1997-02-01",24.98,16.16,26,"1972-02-01 1997-02-01",32.3,14.38,24,"1972-02-01 1996-02-01",,,,
2002-01-01,-13.63,3.72,30,"1972-01-01 2001-01-01",80.8,6.08,30,"1972-01-01 2001-01-01",-8.53,3.05,30,"1972-01-01 2001-01-01",22.77,2.43,30,"1972-01-01 2001-01-01",-24.7,4.04,30,"1972-01-01 2001-01-01",55.89,4.96,30,"1972-01-01 2001-01-01",-20.99,3.44,30,"1972-01-01 2001-01-01",3.19,1.35,30,"1972-01-01 2001-01-01",29.22,17.36,30,"1972-01-01 2001-01-01",2.38,9.34,26,"1972-01-01 1997-01-01",38.39,18.69,26,"1972-01-01 1997-01-01",29.3,10.66,23,"1972-01-01 1994-01-01",,,,
2001-12-01,-10.15,3.53,30,"1971-12-01 2000-12-01",83.99,4.79,30,"1971-12-01 2000-12-01",-5.75,3.19,30,"1971-12-01 2000-12-01",22.6,2.6,30,"1971-12-01 2000-12-01",-19.73,4.26,30,"1971-12-01 2000-12-01",60.16,4.19,30,"1971-12-01 2000-12-01",-16.51,3.78,30,"1971-12-01 2000-12-01",3.07,1.39,30,"1971-12-01 2000-12-01",35.16,22.1,30,"1971-12-01 2000-12-01",3.17,8.26,26,"1971-12-01 1996-12-01",40.23,21.26,26,"1971-12-01 1996-12-01",15.7,8.85,24,"1971-12-01 1995-12-01",,,,
2001-11-01,-3.17,1.98,30,"1971-11-01 2000-11-01",88.29,3.6,30,"1971-11-01 2000-11-01",1.68,2.29,30,"1971-11-01 2000-11-01",23.26,2.35,30,"1971-11-01 2000-11-01",-10.48,2.51,30,"1971-11-01 2000-11-01",60.29,5.16,30,"1971-11-01 2000-11-01",-7.68,2.32,30,"1971-11-01 2000-11-01",2.97,1.2,30,"1971-11-01 2000-11-01",52.99,26.58,30,"1971-11-01 2000-11-01",29.6,20.92,26,"1971-11-01 1996-11-01",27.78,18.35,26,"1971-11-01 1996-11-01",2.9,3.35,25,"1971-11-01 1996-11-01",,,,
2001-10-01,4.31,1.79,30,"1971-10-01 2000-10-01",91.88,3.04,30,"1971-10-01 2000-10-01",10.57,1.79,30,"1971-10-01 2000-10-01",23.93,2.45,30,"1971-10-01 2000-10-01",-2.62,1.79,30,"1971-10-01 2000-10-01",56.07,4.63,30,"1971-10-01 2000-10-01",-0.45,1.74,30,"1971-10-01 2000-10-01",2.05,0.84,30,"1971-10-01 2000-10-01",67.44,38.33,30,"1971-10-01 2000-10-01",57.33,32.28,26,"1971-10-01 1996-10-01",8.18,9.84,26,"1971-10-01 1996-10-01",0.2,0.4,24,"1971-10-01 1995-10-01",,,,
2001-09-01,10.74,1.49,30,"1971-09-01 2000-09-01",94.7,3.41,30,"1971-09-01 2000-09-01",17.56,1.5,30,"1971-09-01 2000-09-01",23.26,1.82,30,"1971-09-01 2000-09-01",3.82,1.83,30,"1971-09-01 2000-09-01",56.19,4.83,30,"1971-09-01 2000-09-01",5.01,1.54,30,"1971-09-01 2000-09-01",1.51,0.6,30,"1971-09-01 2000-09-01",81.57,50.99,30,"1971-09-01 2000-09-01",85.58,52.2,26,"1971-09-01 1996-09-01",0.6,1.91,26,"1971-09-01 1996-09-01",0,0,24,"1971-09-01 1996-09-01",,,,
2001-08-01,15.24,1.33,30,"1971-08-01 2000-08-01",95.49,2.85,30,"1971-08-01 2000-08-01",23.23,1.55,30,"1971-08-01 2000-08-01",21.5,2.14,30,"1971-08-01 2000-08-01",9.04,1.61,30,"1971-08-01 2000-08-01",54.62,4.15,30,"1971-08-01 2000-08-01",9.96,1.46,30,"1971-08-01 2000-08-01",0.93,0.55,30,"1971-08-01 2000-08-01",82.65,37.81,30,"1971-08-01 2000-08-01",85.25,38.66,26,"1971-08-01 1996-08-01",0,0,26,"1971-08-01 1996-08-01",0,0,24,"1971-08-01 1996-08-01",,,,
2001-07-01,15.52,1.09,30,"1971-07-01 2000-07-01",94.65,2.69,30,"1971-07-01 2000-07-01",24.15,1.52,30,"1971-07-01 2000-07-01",22.11,1.6,30,"1971-07-01 2000-07-01",9.66,1.08,30,"1971-07-01 2000-07-01",52.95,4.31,30,"1971-07-01 2000-07-01",10.88,0.93,30,"1971-07-01 2000-07-01",1.15,0.54,30,"1971-07-01 2000-07-01",87.69,45.85,30,"1971-07-01 2000-07-01",87.89,44.9,26,"1971-07-01 1996-07-01",0,0,26,"1971-07-01 1996-07-01",0,0,24,"1971-07-01 1996-07-01",,,,
2001-06-01,11.76,1.36,30,"1971-06-01 2000-06-01",92.72,3.75,30,"1971-06-01 2000-06-01",20.94,1.51,30,"1971-06-01 2000-06-01",23.21,1.83,30,"1971-06-01 2000-06-01",5.66,1.49,30,"1971-06-01 2000-06-01",50.24,4.59,30,"1971-06-01 2000-06-01",7.5,1.11,30,"1971-06-01 2000-06-01",1.32,0.7,30,"1971-06-01 2000-06-01",81.87,36.29,30,"1971-06-01 2000-06-01",83.07,37.64,26,"1971-06-01 1996-06-01",0,0,26,"1971-06-01 1996-06-01",0,0,24,"1971-06-01 1996-06-01",,,,
2001-05-01,5.72,2.01,30,"1971-05-01 2000-05-01",88.26,5.18,30,"1971-05-01 2000-05-01",16.38,1.83,30,"1971-05-01 2000-05-01",25.26,1.67,30,"1971-05-01 2000-05-01",-0.64,1.78,30,"1971-05-01 2000-05-01",43.67,4.53,30,"1971-05-01 2000-05-01",2.35,1.52,30,"1971-05-01 2000-05-01",1.73,0.83,30,"1971-05-01 2000-05-01",66.14,31.55,30,"1971-05-01 2000-05-01",65.38,31.41,26,"1971-05-01 1996-05-01",1.69,3.38,26,"1971-05-01 1996-05-01",0,0.01,25,"1971-05-01 1996-05-01",,,,
2001-04-01,-1.18,1.63,30,"1971-04-01 2000-04-01",83.78,4.7,30,"1971-04-01 2000-04-01",8.92,2.3,30,"1971-04-01 2000-04-01",24.71,2.66,30,"1971-04-01 2000-04-01",-7.75,1.73,30,"1971-04-01 2000-04-01",42.18,4.93,30,"1971-04-01 2000-04-01",-3.62,1.41,30,"1971-04-01 2000-04-01",2.09,0.79,30,"1971-04-01 2000-04-01",39.72,21.53,30,"1971-04-01 2000-04-01",28.64,19.48,26,"1971-04-01 1996-04-01",13.65,13.19,26,"1971-04-01 1996-04-01",4.7,7.28,24,"1971-04-01 1994-04-01",,,,
2001-03-01,-6.35,2.09,30,"1971-03-01 2000-03-01",83.43,4.71,30,"1971-03-01 2000-03-01",0.52,2.28,30,"1971-03-01 2000-03-01",23.62,2.76,30,"1971-03-01 2000-03-01",-14.93,3.17,30,"1971-03-01 2000-03-01",49.5,4.09,30,"1971-03-01 2000-03-01",-11.12,2.9,30,"1971-03-01 2000-03-01",2.49,0.9,30,"1971-03-01 2000-03-01",38.09,22.21,30,"1971-03-01 2000-03-01",15.85,17.32,26,"1971-03-01 1996-03-01",25.44,18.26,26,"1971-03-01 1996-03-01",22.9,19.44,24,"1971-03-01 1994-03-01",,,,
2001-02-01,-11.18,3.61,30,"1971-02-01 2000-02-01",81.59,5.82,30,"1971-02-01 2000-02-01",-5.31,2.93,30,"1971-02-01 2000-02-01",22.02,2.24,30,"1971-02-01 2000-02-01",-21.9,4.79,30,"1971-02-01 2000-02-01",53.02,5.38,30,"1971-02-01 2000-02-01",-18.16,4.17,30,"1971-02-01 2000-02-01",2.35,1.1,30,"1971-02-01 2000-02-01",23.82,16.76,30,"1971-02-01 2000-02-01",2.57,6.21,27,"1971-02-01 1997-02-01",25.76,16.36,27,"1971-02-01 1997-02-01",32.9,14.41,25,"1971-02-01 1996-02-01",,,,
2001-01-01,-13.95,3.68,30,"1971-01-01 2000-01-01",80.21,5.94,30,"1971-01-01 2000-01-01",-8.8,2.98,30,"1971-01-01 2000-01-01",22.91,2.42,30,"1971-01-01 2000-01-01",-24.98,3.98,30,"1971-01-01 2000-01-01",55.52,4.89,30,"1971-01-01 2000-01-01",-21.18,3.42,30,"1971-01-01 2000-01-01",3.28,1.38,30,"1971-01-01 2000-01-01",29.02,17.38,30,"1971-01-01 2000-01-01",2.3,9.18,27,"1971-01-01 1997-01-01",38.77,18.44,27,"1971-01-01 1997-01-01",30.2,11.43,24,"1971-01-01 1994-01-01",,,,
2000-12-01,-9.86,3.35,30,"1970-12-01 1999-12-01",84.21,4.75,30,"1970-12-01 1999-12-01",-5.56,3.05,30,"1970-12-01 1999-12-01",22.57,2.62,30,"1970-12-01 1999-12-01",-19.48,4.1,30,"1970-12-01 1999-12-01",60.53,4.15,30,"1970-12-01 1999-12-01",-16.26,3.6,30,"1970-12-01 1999-12-01",2.97,1.42,30,"1970-12-01 1999-12-01",36.53,22.45,30,"1970-12-01 1999-12-01",3.43,8.21,27,"1970-12-01 1996-12-01",41.67,22.12,27,"1970-12-01 1996-12-01",16.2,9.04,25,"1970-12-01 1995-12-01",,,,
2000-11-01,-3.19,1.97,30,"1970-11-01 1999-11-01",88.21,3.55,30,"1970-11-01 1999-11-01",1.65,2.28,30,"1970-11-01 1999-11-01",23.29,2.34,30,"1970-11-01 1999-11-01",-10.54,2.46,30,"1970-11-01 1999-11-01",60.32,5.17,30,"1970-11-01 1999-11-01",-7.72,2.29,30,"1970-11-01 1999-11-01",2.96,1.2,30,"1970-11-01 1999-11-01",54.14,27.17,30,"1970-11-01 1999-11-01",30.24,20.78,27,"1970-11-01 1996-11-01",28.44,18.33,27,"1970-11-01 1996-11-01",3,3.34,26,"1970-11-01 1996-11-01",,,,
2000-10-01,4.36,1.84,30,"1970-10-01 1999-10-01",91.86,3.02,30,"1970-10-01 1999-10-01",10.5,1.71,30,"1970-10-01 1999-10-01",24.11,2.32,30,"1970-10-01 1999-10-01",-2.54,1.84,30,"1970-10-01 1999-10-01",56.5,4.87,30,"1970-10-01 1999-10-01",-0.37,1.74,30,"1970-10-01 1999-10-01",2.05,0.84,30,"1970-10-01 1999-10-01",71.68,41.88,30,"1970-10-01 1999-10-01",61.38,37.83,27,"1970-10-01 1996-10-01",7.88,9.78,27,"1970-10-01 1996-10-01",0.2,0.39,25,"1970-10-01 1995-10-01",,,,
2000-09-01,10.78,1.5,30,"1970-09-01 1999-09-01",94.63,3.35,30,"1970-09-01 1999-09-01",17.55,1.5,30,"1970-09-01 1999-09-01",23.24,1.82,30,"1970-09-01 1999-09-01",3.88,1.82,30,"1970-09-01 1999-09-01",56.44,4.72,30,"1970-09-01 1999-09-01",5.1,1.48,30,"1970-09-01 1999-09-01",1.57,0.63,30,"1970-09-01 1999-09-01",83.08,50.43,30,"1970-09-01 1999-09-01",85.6,51.23,27,"1970-09-01 1996-09-01",0.58,1.88,27,"1970-09-01 1996-09-01",0,0,25,"1970-09-01 1996-09-01",,,,
2000-08-01,15.2,1.31,30,"1970-08-01 1999-08-01",95.34,2.76,30,"1970-08-01 1999-08-01",23.31,1.6,30,"1970-08-01 1999-08-01",21.6,2.13,30,"1970-08-01 1999-08-01",9.02,1.6,30,"1970-08-01 1999-08-01",54.19,4.27,30,"1970-08-01 1999-08-01",10,1.46,30,"1970-08-01 1999-08-01",0.94,0.55,30,"1970-08-01 1999-08-01",81.76,38.44,30,"1970-08-01 1999-08-01",83.64,38.82,27,"1970-08-01 1996-08-01",0,0,27,"1970-08-01 1996-08-01",0,0,25,"1970-08-01 1996-08-01",,,,
2000-07-01,15.55,1.1,30,"1970-07-01 1999-07-01",94.52,2.58,30,"1970-07-01 1999-07-01",24.23,1.56,30,"1970-07-01 1999-07-01",22.18,1.66,30,"1970-07-01 1999-07-01",9.69,1.09,30,"1970-07-01 1999-07-01",52.77,4.42,30,"1970-07-01 1999-07-01",10.95,0.94,30,"1970-07-01 1999-07-01",1.12,0.56,30,"1970-07-01 1999-07-01",89.92,44.43,30,"1970-07-01 1999-07-01",88.1,44.07,27,"1970-07-01 1996-07-01",0,0,27,"1970-07-01 1996-07-01",0,0,25,"1970-07-01 1996-07-01",,,,
2000-06-01,11.79,1.37,30,"1970-06-01 1999-06-01",92.55,3.62,30,"1970-06-01 1999-06-01",21.02,1.48,30,"1970-06-01 1999-06-01",23.15,1.79,30,"1970-06-01 1999-06-01",5.66,1.49,30,"1970-06-01 1999-06-01",49.97,4.42,30,"1970-06-01 1999-06-01",7.52,1.1,30,"1970-06-01 1999-06-01",1.28,0.66,30,"1970-06-01 1999-06-01",79.86,36.43,30,"1970-06-01 1999-06-01",81.77,37.53,27,"1970-06-01 1996-06-01",0,0,27,"1970-06-01 1996-06-01",0,0,25,"1970-06-01 1996-06-01",,,,
2000-05-01,5.61,1.99,30,"1970-05-01 1999-05-01",88.17,5.08,30,"1970-05-01 1999-05-01",16.22,1.97,30,"1970-05-01 1999-05-01",25.3,1.69,30,"1970-05-01 1999-05-01",-0.72,1.76,30,"1970-05-01 1999-05-01",43.77,4.63,30,"1970-05-01 1999-05-01",2.33,1.53,30,"1970-05-01 1999-05-01",1.72,0.84,30,"1970-05-01 1999-05-01",68.78,34.5,30,"1970-05-01 1999-05-01",67.84,33.28,27,"1970-05-01 1996-05-01",2.08,3.86,27,"1970-05-01 1996-05-01",0,0.02,26,"1970-05-01 1996-05-01",,,,
2000-04-01,-1.13,1.65,30,"1970-04-01 1999-04-01",83.67,4.54,30,"1970-04-01 1999-04-01",8.91,2.31,30,"1970-04-01 1999-04-01",24.78,2.68,30,"1970-04-01 1999-04-01",-7.68,1.73,30,"1970-04-01 1999-04-01",42.56,5.25,30,"1970-04-01 1999-04-01",-3.56,1.38,30,"1970-04-01 1999-04-01",2.11,0.78,30,"1970-04-01 1999-04-01",42.11,24.49,30,"1970-04-01 1999-04-01",29.84,20.07,27,"1970-04-01 1996-04-01",14.77,14.14,27,"1970-04-01 1996-04-01",4.7,7.14,25,"1970-04-01 1994-04-01",,,,
2000-03-01,-6.48,1.94,30,"1970-03-01 1999-03-01",83.25,4.54,30,"1970-03-01 1999-03-01",0.33,2.09,30,"1970-03-01 1999-03-01",23.58,2.75,30,"1970-03-01 1999-03-01",-15.19,3.03,30,"1970-03-01 1999-03-01",49.69,4.08,30,"1970-03-01 1999-03-01",-11.39,2.83,30,"1970-03-01 1999-03-01",2.47,0.92,30,"1970-03-01 1999-03-01",38.29,22.18,30,"1970-03-01 1999-03-01",15.88,17,27,"1970-03-01 1996-03-01",25.53,17.92,27,"1970-03-01 1996-03-01",23.2,19.11,25,"1970-03-01 1994-03-01",,,,
2000-02-01,-11.37,3.55,30,"1970-02-01 1999-02-01",81.21,5.59,30,"1970-02-01 1999-02-01",-5.52,2.89,30,"1970-02-01 1999-02-01",22.06,2.27,30,"1970-02-01 1999-02-01",-22.22,4.85,30,"1970-02-01 1999-02-01",52.98,5.39,30,"1970-02-01 1999-02-01",-18.41,4.27,30,"1970-02-01 1999-02-01",2.31,1.09,30,"1970-02-01 1999-02-01",23.99,16.67,30,"1970-02-01 1999-02-01",2.48,6.12,28,"1970-02-01 1997-02-01",25.71,16.06,28,"1970-02-01 1997-02-01",33.6,14.6,26,"1970-02-01 1996-02-01",,,,
2000-01-01,-14.04,3.67,30,"1970-01-01 1999-01-01",79.87,5.69,30,"1970-01-01 1999-01-01",-8.89,2.99,30,"1970-01-01 1999-01-01",22.94,2.4,30,"1970-01-01 1999-01-01",-25.04,4,30,"1970-01-01 1999-01-01",55.5,4.88,30,"1970-01-01 1999-01-01",-21.17,3.42,30,"1970-01-01 1999-01-01",3.31,1.38,30,"1970-01-01 1999-01-01",29.78,17.52,30,"1970-01-01 1999-01-01",2.21,9.02,28,"1970-01-01 1997-01-01",40.02,19.23,28,"1970-01-01 1997-01-01",31.2,12.13,25,"1970-01-01 1994-01-01",,,,
1999-12-01,-9.88,3.34,30,"1969-12-01 1998-12-01",84.12,4.67,30,"1969-12-01 1998-12-01",-5.59,3.03,30,"1969-12-01 1998-12-01",22.46,2.64,30,"1969-12-01 1998-12-01",-19.5,4.08,30,"1969-12-01 1998-12-01",60.74,4.33,30,"1969-12-01 1998-12-01",-16.28,3.59,30,"1969-12-01 1998-12-01",2.95,1.43,30,"1969-12-01 1998-12-01",37.37,22.31,30,"1969-12-01 1998-12-01",3.33,8.08,28,"1969-12-01 1996-12-01",43.17,23.08,28,"1969-12-01 1996-12-01",16.6,9.1,26,"1969-12-01 1995-12-01",,,,
1999-11-01,-3.23,1.93,30,"1969-11-01 1998-11-01",88.15,3.54,30,"1969-11-01 1998-11-01",1.53,2.15,30,"1969-11-01 1998-11-01",23.19,2.31,30,"1969-11-01 1998-11-01",-10.66,2.37,30,"1969-11-01 1998-11-01",60.61,5.1,30,"1969-11-01 1998-11-01",-7.87,2.2,30,"1969-11-01 1998-11-01",2.98,1.21,30,"1969-11-01 1998-11-01",54.41,26.88,30,"1969-11-01 1998-11-01",29.69,20.6,28,"1969-11-01 1996-11-01",28.04,18.12,28,"1969-11-01 1996-11-01",3,3.28,27,"1969-11-01 1996-11-01",,,,
1999-10-01,4.34,1.84,30,"1969-10-01 1998-10-01",91.81,2.98,30,"1969-10-01 1998-10-01",10.44,1.77,30,"1969-10-01 1998-10-01",24.08,2.32,30,"1969-10-01 1998-10-01",-2.54,1.84,30,"1969-10-01 1998-10-01",56.75,5.06,30,"1969-10-01 1998-10-01",-0.37,1.75,30,"1969-10-01 1998-10-01",2.07,0.85,30,"1969-10-01 1998-10-01",70.99,42.21,30,"1969-10-01 1998-10-01",60.21,37.64,28,"1969-10-01 1996-10-01",8.09,9.67,28,"1969-10-01 1996-10-01",0.2,0.39,26,"1969-10-01 1995-10-01",,,,
